Name,Graves Disease,Head Injury,Lymphocyte Counts,Eosinophil Counts,MedicationUseThyroidPreparation,Hypothyroidism,HashimotoThyroiditis,PediatricAsthma,MedicationUseGlucocorticoids,MedicationUseAdrenergicsInhalants,AtopicDermatitis,BasophilCount,MonocyteCount,AspartateAminotransferaseLevels,AcuteGlomeruloNephritis,CerebralAneurysm,SystolicBloodPressure,MeanArterialPressure,PulmonaryFibrosis,Pleurisy,ChronicHepatitisCInfection,MeanCorpuscularHemoglobin,MeanCorpuscularHemoglobinConcentration,MeanCorpuscularVolume,RedBloodCellCount,Hemoglobin,HemoglobinA1cLevels,PlateletCount,ChronicHeartFailure,MedicationUseAgentsActingOnTheReninAngiotensinSystem,UnstableAnginaPectoris,StableAnginaPectoris,MyocardialInfarction,DiastolicBloodPressure,Height,CompressionFracture,StevensJohnsonSyndrome,CesarianSection,GastricCancer,BreastCancer,BloodUreaNitrogenLevels,SerumCreatinineLevels,ProstateCancer,GammaGlutamylTranspeptidase,CalciumLevels,SerumUricAcidLevels,Type1Diabetes,Type2Diabetes,GlucoseLevels,MedicationUseDrugsUsedInDiabetes,ChronicPancreatitis,PolycysticKidneyDisease,BodyMassIndex,BackPain,MedicationUseAntiInflammatoryAndAntiRheumaticProductsNonSteroids,PulsePressure,MedicationUseCalciumChannelBlockers,AlanineAminotransferaseLevels,TotalCholestrolLevels
(Fetal) Inhibitory Neuron 1,0.612291839,0.114848505,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.815854661,0.987743386,0.999992392,0.999997634,0.655451999,0.629000747,0.042895302,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.965786092,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.94532641,0.687842399,0.834170827,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.095525601,0.174020698,0.007912677,0.288847585,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Inhibitory Neuron 2,0.430644293,0.085229563,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.876135806,0.999999999,0.999912891,0.859785956,0.22389494,0.999992392,0.999997634,0.393116162,0.579851931,0.252393965,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.859401919,0.413432516,0.656309575,0.997667889,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.295975349,0.331109892,0.222179994,0.418948733,0.427426376,0.929154628,0.999999649,0.999998434,0.999920349
(Fetal) Inhibitory Neuron 3,0.870600936,0.085150791,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.889243108,0.90848041,0.999992392,0.999997634,0.379110923,0.806288447,0.391345252,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.965786092,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.964682243,0.441109733,0.538401647,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.184245575,0.443939067,0.797813026,0.459793096,0.427426376,0.354642961,0.999999649,0.999998434,0.999920349
(Fetal) Inhibitory Neuron 4,0.112192154,0.118524052,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.877425644,0.987743386,0.999992392,0.999997634,0.843542344,0.579851931,0.247900496,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.967134203,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.767316458,0.572865283,0.643119281,0.859444456,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.593454124,0.999997984,0.783374819,0.453321035,0.576641592,0.076532265,0.288847585,0.405665209,0.91322836,0.999999649,0.999998434,0.999920349
(Fetal) Inhibitory Neuron 5,0.324347554,0.540674667,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.486630501,0.999999999,0.999912891,0.757145306,0.857397846,0.999992392,0.999997634,0.443291246,0.508078187,0.187293546,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.639464899,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.767316458,0.413432516,0.25448557,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.453321035,0.432638602,0.577105177,0.566029202,0.427426376,0.975201656,0.999999649,0.999998434,0.999920349
(Fetal) Astrocyte 1,0.974077899,0.215321135,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.898457121,0.994228618,0.999992392,0.999997634,0.442305391,0.507016722,0.032129406,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.947634775,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.834042651,0.413432516,0.643119281,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.661626681,0.999997984,0.971981326,0.139577701,0.089456664,0.122383337,0.288847585,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Astrocyte 2,0.974077899,0.056830878,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.723356273,0.994228618,0.999992392,0.999997634,0.515554848,0.535394893,0.114700573,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.585862862,0.413432516,0.603659438,0.964356446,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.718231133,0.999997984,0.971981326,0.036498511,0.214497728,0.440219645,0.566029202,0.823525234,0.679104647,0.999999649,0.999998434,0.999920349
(Fetal) Astrocyte 3,0.913975098,0.131113955,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.776273549,0.994228618,0.999992392,0.999997634,0.393116162,0.704533261,0.114700573,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.965786092,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.710303272,0.413432516,0.538401647,0.958249916,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.661626681,0.999997984,0.971981326,0.036498511,0.261165882,0.440219645,0.371483872,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Astrocyte 4,0.870600936,0.217496797,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.898346395,0.999999999,0.999912891,0.757145306,0.987743386,0.999992392,0.999997634,0.393116162,0.579851931,0.0842302,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.947634775,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.392860341,0.413432516,0.643119281,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.142847059,0.174020698,0.335278075,0.392773943,0.806324822,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Astrocyte 5,0.971659314,0.596149868,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.486630501,0.999999999,0.999912891,0.757145306,0.957710163,0.999992392,0.999997634,0.393116162,0.898604187,0.172449797,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.962787234,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.965218188,0.662826853,0.413432516,0.643119281,0.934611451,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.437594495,0.999997984,0.825948905,0.142847059,0.310909551,0.797813026,0.288847585,0.724371941,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Fibro Placental 2,0.426499631,0.158483389,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.889243108,0.987743386,0.999992392,0.999997634,0.393116162,0.539622554,0.271332545,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.816454062,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.662826853,0.413432516,0.763482165,0.958249916,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.805414429,0.999997984,0.971981326,0.552570269,0.174020698,0.639237425,0.475940352,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Fibro Placental 3,0.430644293,0.114848505,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.898346395,0.999999999,0.999912891,0.732433872,0.987743386,0.999992392,0.999997634,0.443291246,0.579851931,0.328324223,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.949799216,0.413432516,0.646403905,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.894753562,0.999997984,0.971981326,0.157937679,0.029019963,0.440219645,0.475940352,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Fibro Placental 4,0.870600936,0.114848505,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.753656025,0.999999999,0.999912891,0.954155695,0.987743386,0.999992392,0.999997634,0.525509879,0.579851931,0.205912666,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.695403436,0.662826853,0.413432516,0.643119281,0.997667889,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.661626681,0.999997984,0.971981326,0.095525601,0.214497728,0.284115524,0.430905773,0.427426376,0.675433696,0.999999649,0.999998434,0.999920349
(Adult) Astrocyte 1,0.896932189,0.317517864,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.983017591,0.999879137,0.999309934,0.557789715,0.749877611,0.7306839,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.857195657,0.99999998,0.794462454,0.97451712,0.998668908,0.999957488,0.99974979,0.998718404,0.715231857,0.390994497,0.365623918,0.503322187,0.841149319,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.360549167,0.999503019,0.975886533,0.109471831,0.464523967,0.965863965,0.49843347,0.768037188,0.018669474,0.999956195,0.999510522,0.999945874
(Adult) Astrocyte 2,0.644337535,0.291730556,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.736197398,0.999879137,0.999309934,0.775292976,0.749877611,0.786392103,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.959981318,0.99999998,0.477442679,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.889471442,0.690599705,0.344970129,0.368870058,0.852074442,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.884083222,0.999503019,0.975886533,0.374444012,0.587420021,0.965863965,0.667857926,0.869475448,0.678859058,0.999956195,0.999510522,0.999945874
(Adult) Enteric Neuron,0.516716052,0.359344792,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.848908365,0.999879137,0.999309934,0.576512313,0.889395581,0.7306839,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.988035941,0.99999998,0.756540946,0.982468824,0.998668908,0.999957488,0.99974979,0.628606298,0.999993261,0.181308468,0.365623918,0.643795363,0.64681275,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.964114412,0.999503019,0.975886533,0.183510102,0.464523967,0.965863965,0.49843347,0.650095203,0.777749254,0.999956195,0.999510522,0.999945874
(Adult) GABA 1,0.609876629,0.302818564,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.937368272,0.93455118,0.999879137,0.999309934,0.510678591,0.749877611,0.7306839,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.857195657,0.99999998,0.676637861,0.97451712,0.998668908,0.999957488,0.99974979,0.998718404,0.999993261,0.181308468,0.604270039,0.533739906,0.314057749,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.884083222,0.999503019,0.975886533,0.335601688,0.430741413,0.184761734,0.360757062,0.321966925,0.782617569,0.999956195,0.999510522,0.999945874
(Adult) GABA 2,0.516716052,0.24346291,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.91387198,0.999879137,0.999309934,0.557789715,0.784026312,0.70263394,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.99493727,0.99999998,0.955119691,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.999993261,0.409078862,0.678781361,0.73021351,0.27008961,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.930855304,0.999503019,0.975886533,0.352115016,0.382732801,0.965863965,0.49843347,0.321966925,0.678859058,0.999956195,0.999510522,0.999945874
(Adult) Oligo Precursor,0.598600305,0.090840644,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.93455118,0.999879137,0.999309934,0.856521124,0.749877611,0.786392103,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.99493727,0.99999998,0.924042807,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.148858124,0.224810675,0.584763945,0.900182091,0.716236568,0.981994848,0.999989169,0.999990423,0.587622803,0.999015744,0.999917836,0.999987328,0.998983359,0.622969752,0.999503019,0.975886533,0.109471831,0.541977676,0.965863965,0.49843347,0.578062237,0.935592107,0.999956195,0.999510522,0.999945874
(Adult) Oligodendrocyte,0.644337535,0.090840644,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.846110597,0.999879137,0.999309934,0.557789715,0.757858446,0.818277539,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.976627747,0.99999998,0.329491106,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.999993261,0.316615989,0.678781361,0.797223969,0.527271951,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.884083222,0.999503019,0.975886533,0.095290037,0.430741413,0.965863965,0.178137529,0.409139206,0.774566858,0.999956195,0.999510522,0.999945874
(Adult) Schwann General,0.851051496,0.038961275,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.820001407,0.999879137,0.999309934,0.425247044,0.890133079,0.70263394,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.976627747,0.99999998,0.645996434,0.937142063,0.819135113,0.964793318,0.593919028,0.306007489,4.43E-05,0.224810675,0.321124249,0.349039091,0.756737136,0.927011831,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.930855304,0.999503019,0.975886533,0.161471896,0.600609125,0.965863965,0.537347005,0.534781281,0.975021496,0.999956195,0.999510522,0.999945874
(Adult) Melanocyte,0.609876629,0.322839163,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.811749146,0.609331564,0.999879137,0.999309934,0.557789715,0.889395581,0.954918279,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.976627747,0.99999998,0.823241894,0.983349776,0.97796489,0.999957488,0.99974979,0.984992901,0.004511135,0.236391035,0.321124249,0.486599281,0.602076841,0.927011831,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.698890067,0.999503019,0.975886533,0.161471896,0.430741413,0.965863965,0.750417386,0.916744813,0.70767045,0.999956195,0.999510522,0.999945874
(Adult) Glutamatergic 1,0.535074696,0.126182922,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.937368272,0.47979882,0.999879137,0.999309934,0.63510973,0.865538419,0.786392103,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.99493727,0.99999998,0.794462454,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.999993261,0.707612267,0.552772909,0.514159868,0.298708059,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.930855304,0.999503019,0.975886533,0.516255181,0.400439042,0.007375951,0.047937739,0.022978633,0.798400196,0.999956195,0.999510522,0.999945874
(Adult) Glutamatergic 2,0.723548185,0.190473815,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.999507372,0.978775332,0.2775036,0.999879137,0.999309934,0.497174682,0.749877611,0.786392103,0.999939253,0.985071189,0.999892384,0.999993749,0.999999976,0.99493727,0.99999998,0.680239448,0.999445496,0.998668908,0.999957488,0.99974979,0.998718404,0.999993261,0.699916141,0.435296179,0.634039817,0.332609771,0.995288859,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.884083222,0.999503019,0.975886533,0.732250297,0.382732801,0.014883057,0.095092906,0.01951774,0.774566858,0.999956195,0.999510522,0.999945874
(Fetal) Retinal Neuron,0.974077899,0.194121158,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947489156,0.999999999,0.999912891,0.723356273,0.987743386,0.999992392,0.999997634,0.379110923,0.507016722,0.081360169,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.993074116,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.630132292,0.85515763,0.643119281,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.242082612,0.284287803,0.009389988,0.430905773,0.740924199,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Retinal Pigment,0.974077899,0.085150791,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.545858013,0.999999999,0.999912891,0.757145306,0.853238294,0.999992392,0.999997634,0.467940001,0.535394893,0.114700573,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.392860341,0.501189136,0.610300976,0.849147038,0.963395565,0.999977492,1,0.820315251,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.095525601,0.24383465,0.800389818,0.686823829,0.834935272,0.929154628,0.999999649,0.999998434,0.999920349
(Fetal) Retinal Progenitor 1,0.974077899,0.13275255,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.753656025,0.999999999,0.999912891,0.48576731,0.987743386,0.999992392,0.999997634,0.467940001,0.507016722,0.081360169,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.965786092,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.683753621,0.740960463,0.643119281,0.958249916,0.999524326,0.999977492,1,0.820315251,0.999967953,0.999999802,0.999992186,0.996111174,0.805414429,0.999997984,0.971981326,0.384814207,0.166338489,0.012584667,0.288847585,0.810027241,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Retinal Progenitor 2,0.913975098,0.085150791,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.663436957,0.999999999,0.999912891,0.898457121,0.994228618,0.999992392,0.999997634,0.393116162,0.535394893,0.119160233,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.965786092,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.630132292,0.413432516,0.658441291,0.849147038,0.999524326,0.999977492,1,0.821200368,0.999967953,0.999999802,0.999992186,0.996111174,0.805414429,0.999997984,0.971981326,0.186464428,0.072568104,0.066468796,0.418948733,0.584601964,0.906859256,0.999999649,0.999998434,0.999920349
(Fetal) Metanephric,0.977211261,0.300539345,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.723356273,0.842668597,0.66267989,0.999997634,0.393116162,0.494228524,0.042895302,0.999860706,0.993901507,0.999996815,0.999999994,0.27601955,0.999945997,0.999999751,0.935799186,0.866456987,0.999942835,0.999915887,0.999999952,0.999996359,0.276006721,0.662826853,0.48106361,0.619538525,0.849147038,0.999524326,0.000637033,0.038623136,0.573510138,0.999967953,0.999999802,0.16329841,0.996111174,0.641162501,0.999997984,0.89503805,0.400377468,0.45649489,0.440219645,0.288847585,0.674302148,0.832472065,0.999999649,0.999998434,0.999920349
(Fetal) Photoreceptor,0.971659314,0.186226209,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.898346395,0.999999999,0.999912891,0.757145306,0.987743386,0.999992392,0.999997634,0.600683594,0.30960756,0.240091698,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.837935898,0.85515763,0.643119281,0.90999563,0.999524326,0.999977492,1,0.820315251,0.999967953,0.999999802,0.999992186,0.996111174,0.434175033,0.999997984,0.971981326,0.194605242,0.029019963,0.074366044,0.383381028,0.818184679,0.778103761,0.999999649,0.999998434,0.999920349
(Fetal) Chromaffin,0.852227369,0.221037154,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.723356273,0.987743386,0.999992392,0.999997634,0.393116162,0.587983682,0.108477743,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.630132292,0.744384305,0.506660599,0.849147038,0.999524326,0.999977492,1,0.871264632,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.157937679,0.45649489,0.001109198,0.335277229,0.674302148,0.753768039,0.999999649,0.999998434,0.999920349
(Fetal) Schwann General,0.971659314,0.088217016,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.876135806,0.999999999,0.999912891,0.790616779,0.987743386,0.999992392,0.999997634,0.521296332,0.579851931,0.112082499,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.016378015,0.634071138,0.413432516,0.499871023,0.997667889,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.641162501,0.999997984,0.971981326,0.151788702,0.284161604,0.698556046,0.430905773,0.527432722,0.679104647,0.999999649,0.999998434,0.999920349
(Fetal) Sympathoblast,0.892085689,0.085229563,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947489156,0.999999999,0.999912891,0.812831067,0.987743386,0.999992392,0.999997634,0.393116162,0.704533261,0.114700573,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.86378464,0.933546852,0.413432516,0.763482165,0.997667889,0.999524326,0.999977492,1,0.871264632,0.999967953,0.999999802,0.999992186,0.996111174,0.698966598,0.999997984,0.971981326,0.552570269,0.308662338,0.284115524,0.685866903,0.806324822,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Enteric Glial,0.718742673,0.085150791,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.753656025,0.999999999,0.999912891,0.908338553,0.987743386,0.999992392,0.999997634,0.393116162,0.811340405,0.161185181,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.067157656,0.662826853,0.564750521,0.603659438,0.958249916,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.894753562,0.999997984,0.971981326,0.259088265,0.166338489,0.70851998,0.652873041,0.765004014,0.675433696,0.999999649,0.999998434,0.999920349
(Fetal) Enteric Neuron,0.974077899,0.13275255,0.999999997,1,0.999982748,0.999979046,0.998319619,0.9995035,0.998851383,0.999848046,0.999976327,0.947617722,0.999999999,0.999912891,0.889959486,0.987743386,0.999992392,0.999997634,0.442305391,0.498381916,0.112082499,0.999860706,0.993901507,0.999996815,0.999999994,1,0.999945997,0.999999751,0.935799186,0.999993755,0.999942835,0.999915887,0.999999952,0.999996359,0.999994772,0.662826853,0.413432516,0.643119281,0.849147038,0.999524326,0.999977492,1,0.998197384,0.999967953,0.999999802,0.999992186,0.996111174,0.980602261,0.999997984,0.971981326,0.189753575,0.026336298,0.122745296,0.383381028,0.427426376,0.679104647,0.999999649,0.999998434,0.999920349
(Adult) Cortical Epithelial,0.880874348,0.396750724,0.999999017,1,0.999990527,0.999771181,0.999904719,0.999884532,0.999999443,0.999117682,0.997181788,0.998669273,0.999957643,0.964388189,0.811749146,0.97996127,0.999879137,0.999309934,0.25172762,0.757858446,0.786392103,0.999939253,0.985071189,0.999892384,0.999993749,0.985545884,0.770608103,0.99999998,0.794462454,0.449318923,0.998668908,0.999957488,0.99974979,0.809866371,0.688559113,0.312785688,0.344970129,0.48574924,0.306375199,0.762533459,0.999989169,0.999990423,0.994119482,0.999015744,0.999917836,0.999987328,0.998983359,0.056240417,0.999503019,0.550254492,0.498845316,0.430741413,0.965863965,0.784973757,0.855491368,0.678859058,0.999956195,0.999510522,0.999945874
